City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
284,Burnie,AU,2022-07-05 00:20:30,-41.0667,145.9167,55.94,60,5,3.58
285,Maine-Soroa,NE,2022-07-05 00:20:30,13.2114,12.0241,83.46,57,36,12.28
286,Havre-Saint-Pierre,CA,2022-07-05 00:20:31,50.2334,-63.5986,52.16,82,75,12.66
287,Pimentel,PE,2022-07-05 00:20:31,-6.8367,-79.9342,63.14,83,73,12.97
288,Naryan-Mar,RU,2022-07-05 00:20:31,67.6713,53.087,55.85,87,93,7.61
289,Westport,US,2022-07-05 00:20:25,41.1415,-73.3579,78.28,59,0,10.36
290,Enid,US,2022-07-05 00:20:32,36.3956,-97.8784,98.02,34,0,19.57
291,Ankang,CN,2022-07-05 00:20:33,32.68,109.0172,80.24,78,0,0.72
292,Fortuna,US,2022-07-05 00:20:33,40.5982,-124.1573,68.94,90,75,1.99
293,Soke,ML,2022-07-05 00:20:33,13.598,-5.9386,87.42,49,65,13.8
294,Itarema,BR,2022-07-05 00:20:34,-2.9248,-39.9167,75.63,84,64,10.65
295,Palmer,US,2022-07-05 00:20:34,42.1584,-72.3287,77.61,51,47,3.47
296,Benghazi,LY,2022-07-05 00:20:35,32.1167,20.0667,79.61,66,0,9.04
297,Ishigaki,JP,2022-07-05 00:20:35,24.3448,124.1572,86.13,89,75,14.97
298,Airai,TL,2022-07-05 00:20:35,-8.9266,125.4092,58.96,91,100,4.43
299,Lekoni,GA,2022-07-05 00:20:36,-1.5843,14.2591,77.34,52,59,4.43
300,Pasighat,IN,2022-07-05 00:20:36,28.0667,95.3333,79.81,92,80,1.41
301,Sri Aman,MY,2022-07-05 00:20:37,1.2376,111.4621,75.25,100,20,3.44
302,Xanlar,AZ,2022-07-05 00:20:37,40.5869,46.3158,60.31,72,20,2.3
303,Thinadhoo,MV,2022-07-05 00:20:38,0.5333,72.9333,81.64,75,99,5.41
304,Chuncheng,CN,2022-07-05 00:20:38,22.1731,111.7886,80.4,92,99,2.39
305,Homer,US,2022-07-05 00:20:38,59.6425,-151.5483,63.77,81,100,12.66
306,Nouadhibou,MR,2022-07-05 00:20:39,20.931,-17.0347,69.64,79,87,20.29
307,Vallenar,CL,2022-07-05 00:20:39,-28.5708,-70.7581,61.02,36,27,1.7
308,Chuy,UY,2022-07-05 00:20:40,-33.6971,-53.4616,56.17,99,98,4.43
309,Mackay,AU,2022-07-05 00:20:41,-21.15,149.2,54.81,95,100,8.46
310,Leh,IN,2022-07-05 00:20:41,34.1667,77.5833,64.47,52,100,1.1
311,Tutoia,BR,2022-07-05 00:20:42,-2.7619,-42.2744,75.38,88,17,6.31
312,Mgandu,TZ,2022-07-05 00:20:42,-5.95,34.1333,53.33,75,1,6.71
313,Taldan,RU,2022-07-05 00:20:43,53.6667,124.8,77.23,64,71,9.28
314,Huarmey,PE,2022-07-05 00:20:43,-10.0681,-78.1522,63.32,83,13,9.01
315,Krasnyy Kholm,RU,2022-07-05 00:20:29,58.0607,37.1203,61.02,91,90,4.25
316,Lilongwe,MW,2022-07-05 00:20:44,-13.9669,33.7873,56.8,71,0,3.29
317,Samarai,PG,2022-07-05 00:20:44,-10.6167,150.6667,82.83,77,76,13.53
318,Kiruna,SE,2022-07-05 00:20:44,67.8557,20.2251,54.52,88,100,3.44
319,Pokhara,NP,2022-07-05 00:20:45,28.2333,83.9833,74.01,91,81,2.68
320,Eureka,US,2022-07-05 00:18:52,40.8021,-124.1637,70.75,91,100,1.99
321,Secunda,ZA,2022-07-05 00:20:45,-26.55,29.1667,46.8,59,0,1.99
322,Beian,NO,2022-07-05 00:20:46,63.6559,9.5683,55.0,94,75,12.66
323,Komsomolskiy,UZ,2022-07-05 00:20:47,40.4272,71.7189,79.52,17,5,20.71
324,Atambua,ID,2022-07-05 00:20:47,-9.1061,124.8925,72.46,79,100,9.37
325,Zhaodong,CN,2022-07-05 00:20:47,46.0833,125.9833,79.25,73,88,11.16
326,Lazaro Cardenas,MX,2022-07-05 00:20:48,17.9583,-102.2,78.69,88,100,9.62
327,Santa Lucia,ES,2022-07-05 00:21:22,27.9117,-15.5407,62.76,73,20,23.02
328,Aberfeldy,GB,2022-07-05 00:21:49,56.62,-3.8645,52.11,90,54,5.97
329,Ewo,CG,2022-07-05 00:21:49,-0.8725,14.8206,76.44,63,38,2.37
330,Domna,RU,2022-07-05 00:21:49,51.8971,113.1573,62.76,82,20,6.71
331,Codajas,BR,2022-07-05 00:21:49,-3.8367,-62.0569,74.19,92,31,1.99
332,Sola,VU,2022-07-05 00:21:50,-13.8833,167.55,80.11,81,30,20.87
333,Kununurra,AU,2022-07-05 00:17:17,-15.7667,128.7333,64.38,34,11,10.36
334,Riorges,FR,2022-07-05 00:21:51,46.0418,4.0497,62.51,85,23,3.65
335,Camacha,PT,2022-07-05 00:21:51,33.0833,-16.3333,65.62,73,40,11.5
336,Kloulklubed,PW,2022-07-05 00:21:52,7.0419,134.2556,77.5,78,100,9.78
337,Solnechnyy,RU,2022-07-05 00:21:52,50.7214,136.6319,78.19,54,20,5.79
338,Koutiala,ML,2022-07-05 00:21:53,12.3917,-5.4642,79.47,72,99,10.78
339,Luwuk,ID,2022-07-05 00:21:53,-0.9516,122.7875,80.83,80,80,4.79
340,Shenjiamen,CN,2022-07-05 00:21:53,29.9576,122.298,80.47,89,92,21.97
341,Hun,LY,2022-07-05 00:21:54,29.1268,15.9477,78.71,60,0,8.97
342,Chekalin,RU,2022-07-05 00:21:54,54.0969,36.245,60.28,90,100,1.59
343,Along,IN,2022-07-05 00:21:54,28.1667,94.7667,77.09,98,77,0.85
344,Cherskiy,RU,2022-07-05 00:21:55,68.75,161.3,68.47,40,87,17.52
345,Slave Lake,CA,2022-07-05 00:21:55,55.2834,-114.769,69.78,49,20,10.36
346,Indian Head,US,2022-07-05 00:21:55,38.6001,-77.1622,83.32,53,0,6.91
347,Boyolangu,ID,2022-07-05 00:21:56,-8.1181,111.8935,77.27,89,83,0.4
348,Hofn,IS,2022-07-05 00:21:56,64.2539,-15.2082,52.41,64,24,6.2
349,Vostok,RU,2022-07-05 00:21:57,46.4856,135.8833,73.4,73,93,1.34
350,Torbay,CA,2022-07-05 00:21:57,47.6666,-52.7314,63.37,74,20,17.27
351,Dinguiraye,GN,2022-07-05 00:21:57,11.3,-10.7167,71.47,93,98,2.44
352,Tromso,NO,2022-07-05 00:21:58,69.6496,18.957,57.22,77,40,2.3
353,Tenabo,MX,2022-07-05 00:21:58,20.05,-90.2333,84.2,57,98,4.79
354,Merritt Island,US,2022-07-05 00:19:21,28.5392,-80.672,86.04,76,0,9.22
355,Krasyliv,UA,2022-07-05 00:21:59,49.6519,26.9725,63.1,80,61,3.56
356,Odienne,CI,2022-07-05 00:21:59,9.51,-7.5692,70.39,96,14,3.96
357,Kroya,ID,2022-07-05 00:22:00,-7.6331,109.2461,77.74,86,96,3.65
358,Rawson,AR,2022-07-05 00:20:53,-43.3002,-65.1023,46.76,42,37,16.13
359,Pontes E Lacerda,BR,2022-07-05 00:22:00,-15.2261,-59.3353,77.32,49,80,3.4
360,Henties Bay,NA,2022-07-05 00:22:00,-22.116,14.2845,54.66,87,0,5.93
361,Itupiranga,BR,2022-07-05 00:22:01,-5.1347,-49.3267,75.52,66,49,1.57
362,Nueva Guinea,NI,2022-07-05 00:22:01,11.6876,-84.4562,74.73,97,100,5.1
363,Irece,BR,2022-07-05 00:21:17,-11.3042,-41.8558,67.32,71,31,13.27
364,Poum,NC,2022-07-05 00:22:02,-20.2333,164.0167,77.45,84,74,24.76
365,Lyuban,BY,2022-07-05 00:22:02,52.7985,28.0048,63.95,90,69,6.96
366,Acapulco,MX,2022-07-05 00:20:15,16.8634,-99.8901,84.02,74,100,16.11
367,Husavik,IS,2022-07-05 00:22:02,66.0449,-17.3389,42.4,92,100,11.23
368,Banda Aceh,ID,2022-07-05 00:22:03,5.5577,95.3222,80.56,74,100,12.3
369,Jiwani,PK,2022-07-05 00:22:03,25.05,61.7417,82.94,80,100,9.75
370,Imbituba,BR,2022-07-05 00:23:04,-28.24,-48.6703,69.85,98,3,3.0
371,Channel-Port Aux Basques,CA,2022-07-05 00:23:05,47.5702,-59.1367,56.73,77,0,14.09
372,Srikakulam,IN,2022-07-05 00:23:05,18.3,83.9,80.08,71,97,6.2
373,Balikpapan,ID,2022-07-05 00:23:05,-1.2675,116.8289,79.79,89,20,3.44
374,Hasaki,JP,2022-07-05 00:23:06,35.7333,140.8333,84.6,74,100,9.73
375,Katobu,ID,2022-07-05 00:23:06,-4.9408,122.5276,79.41,82,61,2.8
376,Iskateley,RU,2022-07-05 00:23:07,67.6803,53.1512,55.58,87,93,7.67
377,Ridgecrest,US,2022-07-05 00:22:53,35.6225,-117.6709,96.66,15,0,14.0
378,Swan River,CA,2022-07-05 00:23:07,52.1058,-101.2676,66.09,59,100,11.5
379,Ilulissat,GL,2022-07-05 00:23:08,69.2167,-51.1,53.62,50,0,5.75
380,Sambava,MG,2022-07-05 00:23:08,-14.2667,50.1667,70.77,87,73,14.05
381,Laizhou,CN,2022-07-05 00:23:08,37.1717,119.9214,80.65,75,90,7.76
382,Muzhi,RU,2022-07-05 00:21:28,65.3667,64.6667,55.13,65,96,11.01
383,Trairi,BR,2022-07-05 00:19:29,-3.2778,-39.2689,73.71,92,47,7.29
384,Tokat,TR,2022-07-05 00:23:09,40.4167,36.5833,43.57,97,14,4.52
385,Upernavik,GL,2022-07-05 00:23:09,72.7868,-56.1549,38.66,82,3,12.57
386,Port Hedland,AU,2022-07-05 00:23:10,-20.3167,118.5667,60.85,27,3,13.8
387,Chernyshevskiy,RU,2022-07-05 00:23:10,63.0128,112.4714,66.22,53,100,4.41
388,Sakaiminato,JP,2022-07-05 00:23:10,35.55,133.2333,85.98,66,75,5.75
389,Rabo De Peixe,PT,2022-07-05 00:23:11,37.8,-25.5833,62.11,72,40,4.61
390,Sao Filipe,CV,2022-07-05 00:23:11,14.8961,-24.4956,74.28,80,12,9.04
391,Ancud,CL,2022-07-05 00:23:12,-41.8697,-73.8203,48.22,94,100,25.9
392,Solton,RU,2022-07-05 00:21:23,52.8429,86.4787,57.79,72,60,2.08
393,Laguna,US,2022-07-05 00:18:52,38.421,-121.4238,88.75,43,40,12.66
394,Dawson Creek,CA,2022-07-05 00:23:12,55.7666,-120.2362,60.44,77,75,19.57
395,Port Lincoln,AU,2022-07-05 00:23:12,-34.7333,135.8667,54.79,72,37,14.41
396,Tazovskiy,RU,2022-07-05 00:23:13,67.4667,78.7,45.63,68,24,6.2
397,Puerto Palomas,MX,2022-07-05 00:23:13,31.7667,-107.6167,93.29,24,59,12.8
398,Obuasi,GH,2022-07-05 00:23:14,6.206,-1.6619,70.14,99,93,3.33
399,Odweyne,SO,2022-07-05 00:23:14,9.4092,45.064,69.75,58,74,18.63
400,San Cristobal,VE,2022-07-05 00:23:14,7.7669,-72.225,71.78,96,100,2.53
401,Jalu,LY,2022-07-05 00:23:15,29.0331,21.5482,82.08,31,0,15.61
402,Hamilton,US,2022-07-05 00:23:15,39.1834,-84.5333,88.88,51,0,4.61
403,Shingu,JP,2022-07-05 00:23:16,33.7333,135.9833,75.85,99,100,5.48
404,Beyneu,KZ,2022-07-05 00:23:16,45.3167,55.2,69.04,52,37,14.41
405,Mount Isa,AU,2022-07-05 00:23:17,-20.7333,139.5,55.17,58,0,12.66
406,Casas Grandes,MX,2022-07-05 00:23:17,30.3667,-107.95,82.44,52,75,5.82
407,Ostrovnoy,RU,2022-07-05 00:23:17,68.0531,39.5131,50.99,97,92,3.44
408,Half Moon Bay,US,2022-07-05 00:23:18,37.4636,-122.4286,81.41,69,75,17.27
409,Iberia,US,2022-07-05 00:23:18,29.9502,-91.7507,91.47,62,0,10.36
410,Boguchany,RU,2022-07-05 00:23:18,58.3814,97.4531,63.48,68,14,1.28
411,Kutum,SD,2022-07-05 00:23:19,14.2,24.6667,78.51,54,86,12.71
412,Pacific Grove,US,2022-07-05 00:23:19,36.6177,-121.9166,72.55,77,75,10.36
413,Freeport,US,2022-07-05 00:22:11,40.6576,-73.5832,82.98,56,0,12.66
414,Yaan,NG,2022-07-05 00:24:20,7.3833,8.5667,70.39,95,77,6.31
415,Nizwa,OM,2022-07-05 00:24:20,22.9333,57.5333,90.36,51,100,2.24
416,Egvekinot,RU,2022-07-05 00:24:21,66.3167,-179.1667,45.77,78,96,5.12
417,Bodaybo,RU,2022-07-05 00:24:21,57.8506,114.1933,61.81,98,100,2.15
418,Ozinki,RU,2022-07-05 00:24:21,51.1786,49.6769,53.85,95,18,13.62
419,Colon,PA,2022-07-05 00:24:22,9.3592,-79.9014,80.37,82,100,4.18
420,Camocim,BR,2022-07-05 00:24:22,-2.9022,-40.8411,76.64,79,44,7.61
421,Caranavi,BO,2022-07-05 00:24:22,-15.8167,-67.55,63.75,77,91,2.35
422,Sao Miguel Do Araguaia,BR,2022-07-05 00:24:23,-13.275,-50.1628,70.18,36,0,3.94
423,San Francisco,US,2022-07-05 00:19:24,37.7749,-122.4194,82.31,74,75,20.0
424,Roebourne,AU,2022-07-05 00:24:23,-20.7833,117.1333,58.98,30,0,17.45
425,Byron Bay,AU,2022-07-05 00:24:24,-28.65,153.6167,51.94,93,100,7.16
426,Sakakah,SA,2022-07-05 00:24:24,29.9697,40.2064,81.97,22,4,12.08
427,Vaitape,PF,2022-07-05 00:24:24,-16.5167,-151.75,79.02,73,22,7.96
428,Praia Da Vitoria,PT,2022-07-05 00:24:25,38.7333,-27.0667,66.45,68,100,10.27
429,Guatape,CO,2022-07-05 00:24:25,6.2327,-75.1586,65.25,94,79,1.68
430,Lipari,IT,2022-07-05 00:24:26,38.4674,14.954,81.21,69,0,6.96
431,Mogadishu,SO,2022-07-05 00:24:26,2.0371,45.3438,76.21,81,79,18.16
432,San Blas,MX,2022-07-05 00:24:26,21.5167,-105.2667,78.69,71,69,7.09
433,Guarapari,BR,2022-07-05 00:24:27,-20.6667,-40.4975,70.9,92,1,7.58
434,Havoysund,NO,2022-07-05 00:24:27,70.9963,24.6622,46.63,87,84,11.95
435,West Plains,US,2022-07-05 00:24:28,36.7281,-91.8524,89.22,71,71,1.99
436,Jeremie,HT,2022-07-05 00:24:28,18.65,-74.1167,81.19,74,94,0.78
437,Nelson Bay,AU,2022-07-05 00:24:29,-32.7167,152.15,63.0,99,100,21.0
438,Rehoboth,NA,2022-07-05 00:24:29,-23.3167,17.0833,55.04,40,0,6.89
439,Meridian,US,2022-07-05 00:21:40,43.6121,-116.3915,84.33,30,0,8.05
440,Monze,ZM,2022-07-05 00:24:30,-16.2833,27.4833,55.29,67,0,4.43
441,Saint Louis Park,US,2022-07-05 00:24:34,44.9483,-93.348,85.71,67,75,6.91
442,Devrek,TR,2022-07-05 00:24:34,41.2192,31.9558,59.97,86,0,4.12
443,Jieshi,CN,2022-07-05 00:24:35,22.8134,115.8257,80.38,88,100,13.33
444,Nemuro,JP,2022-07-05 00:24:35,43.3236,145.575,53.74,98,100,9.42
445,Alyangula,AU,2022-07-05 00:20:40,-13.8483,136.4192,68.67,56,40,19.39
446,Port Hardy,CA,2022-07-05 00:24:36,50.6996,-127.4199,55.58,100,100,3.44
447,Bastia,FR,2022-07-05 00:20:03,42.6667,9.3333,77.31,46,0,6.91
448,Orange,US,2022-07-05 00:24:36,33.7,-117.7675,86.38,53,0,11.5
449,Prince George,CA,2022-07-05 00:23:47,53.9166,-122.753,71.29,55,75,5.75
450,Labuan,MY,2022-07-05 00:24:36,5.2767,115.2417,82.76,83,20,3.44
451,Marystown,CA,2022-07-05 00:24:37,47.1666,-55.1483,56.86,100,16,8.99
452,Igrim,RU,2022-07-05 00:24:37,63.1906,64.4162,50.99,62,100,3.31
453,Yanam,IN,2022-07-05 00:24:37,16.7333,82.2167,75.49,96,99,3.42
454,Zakamensk,RU,2022-07-05 00:24:38,50.3741,103.2863,51.15,93,100,2.57
455,Constitucion,CL,2022-07-05 00:20:32,-35.3333,-72.4167,49.06,85,0,2.33
456,Lewistown,US,2022-07-05 00:24:38,40.5992,-77.5714,79.54,79,0,0.0
457,Te Anau,NZ,2022-07-05 00:25:38,-45.4167,167.7167,47.97,80,80,8.68
458,Saldanha,ZA,2022-07-05 00:25:39,-33.0117,17.9442,46.45,84,0,12.37
459,Sikasso,ML,2022-07-05 00:25:39,10.9167,-7.0,75.33,82,98,4.74
460,Xiuyan,CN,2022-07-05 00:25:39,40.2928,123.2744,76.53,84,3,3.8
461,Kruisfontein,ZA,2022-07-05 00:25:40,-34.0033,24.7314,50.16,79,0,3.94
462,Talnakh,RU,2022-07-05 00:25:40,69.4865,88.3972,52.21,55,4,11.63
463,Balkanabat,TM,2022-07-05 00:25:40,39.5108,54.3671,70.29,47,0,8.5
464,Katsuura,JP,2022-07-05 00:25:41,35.1333,140.3,77.07,82,100,19.69
465,Zaranj,AF,2022-07-05 00:25:41,30.9667,61.8833,79.74,25,16,26.49
466,Haines Junction,CA,2022-07-05 00:25:42,60.7522,-137.5108,78.75,41,37,3.44
467,Myitkyina,MM,2022-07-05 00:25:42,25.3833,97.4,77.18,97,89,0.29
468,Nagato,JP,2022-07-05 00:25:42,34.3833,131.2,78.21,89,92,8.86
469,Ulladulla,AU,2022-07-05 00:25:43,-35.35,150.4667,49.1,82,100,17.05
470,Sao Felix Do Xingu,BR,2022-07-05 00:25:43,-6.6447,-51.995,74.03,59,20,1.95
471,Jingdezhen,CN,2022-07-05 00:25:43,29.2947,117.2079,79.84,94,100,2.95
472,Chapais,CA,2022-07-05 00:25:44,49.7834,-74.8492,64.18,61,67,6.64
473,Hammerfest,NO,2022-07-05 00:25:44,70.6634,23.6821,61.25,72,75,2.3
474,Nuuk,GL,2022-07-05 00:25:44,64.1835,-51.7216,47.01,93,100,19.57
475,Coahuayana,MX,2022-07-05 00:25:45,18.7333,-103.6833,81.81,86,94,4.79
476,Bemidji,US,2022-07-05 00:25:45,47.4736,-94.8803,75.56,80,40,8.05
477,Apastovo,RU,2022-07-05 00:21:19,55.2029,48.5109,49.32,92,43,6.24
478,Samfya,ZM,2022-07-05 00:25:45,-11.3649,29.5565,59.27,66,0,10.45
479,Karjat,IN,2022-07-05 00:25:46,18.9167,73.3333,76.86,98,100,3.8
480,Qasigiannguit,GL,2022-07-05 00:25:46,68.8193,-51.1922,53.85,80,39,3.53
481,Puerto Madryn,AR,2022-07-05 00:25:47,-42.7692,-65.0385,49.33,44,32,18.23
482,Santo Domingo,DO,2022-07-05 00:25:47,18.5001,-69.9886,81.03,85,84,4.0
483,Beya,RU,2022-07-05 00:25:47,53.0533,90.9139,59.81,59,3,1.88
484,Cannington,AU,2022-07-05 00:25:48,-32.0167,115.95,58.32,56,75,13.8
485,Leningradskiy,RU,2022-07-05 00:25:48,69.3833,178.4167,49.69,68,87,6.6
486,Zaraza,VE,2022-07-05 00:25:48,9.3503,-65.3245,78.3,75,52,6.85
487,Yulara,AU,2022-07-05 00:25:49,-25.2406,130.9889,44.64,52,0,10.13
488,Souillac,MU,2022-07-05 00:25:49,-20.5167,57.5167,70.18,78,40,14.97
489,Kailua,US,2022-07-05 00:25:38,21.4022,-157.7394,82.38,70,75,13.8
490,Kambove,CD,2022-07-05 00:25:49,-10.8764,26.5969,54.45,60,0,4.94
491,Neyshabur,IR,2022-07-05 00:25:50,36.2133,58.7958,66.36,38,0,2.53
492,Fuyu,CN,2022-07-05 00:25:50,45.1833,124.8167,78.39,75,72,11.88
493,Teguldet,RU,2022-07-05 00:21:22,57.3064,88.1667,57.4,82,7,5.46
494,Bathsheba,BB,2022-07-05 00:25:51,13.2167,-59.5167,81.21,88,40,16.11
495,Neiafu,TO,2022-07-05 00:25:51,-18.65,-173.9833,77.68,78,75,13.8
496,La Oroya,PE,2022-07-05 00:25:51,-11.5189,-75.8994,41.67,67,25,4.63
497,Swellendam,ZA,2022-07-05 00:25:52,-34.0226,20.4417,46.17,87,0,1.99
498,Flin Flon,CA,2022-07-05 00:25:52,54.7682,-101.865,63.5,48,78,3.62
499,Baruun-Urt,MN,2022-07-05 00:25:52,46.6806,113.2792,70.39,69,88,6.06
500,Kupang,ID,2022-07-05 00:25:53,-10.1667,123.5833,76.6,69,93,16.73
501,Verkh-Usugli,RU,2022-07-05 00:25:53,52.7,115.1667,64.0,93,99,3.78
502,Vredendal,ZA,2022-07-05 00:25:54,-31.6683,18.5012,50.2,78,0,3.98
503,Sawakin,SD,2022-07-05 00:26:54,19.1059,37.3321,89.42,54,71,3.0
504,Altamira,BR,2022-07-05 00:26:54,-3.2033,-52.2064,76.6,76,97,1.92
505,Palestine,PS,2022-07-05 00:26:55,31.9216,35.2033,67.95,59,0,4.45
506,Vidim,RU,2022-07-05 00:26:55,56.4088,103.1106,60.17,89,100,3.11
507,Hualmay,PE,2022-07-05 00:26:55,-11.0964,-77.6139,62.37,83,55,9.48
508,Kiama,AU,2022-07-05 00:26:56,-34.6833,150.8667,60.01,93,100,22.55
509,Romny,UA,2022-07-05 00:26:56,50.751,33.4747,67.19,75,93,3.65
510,Anadyr,RU,2022-07-05 00:26:56,64.75,177.4833,48.7,87,100,6.71
511,Portland,US,2022-07-05 00:24:12,45.5234,-122.6762,80.62,43,20,8.05
512,Honningsvag,NO,2022-07-05 00:26:57,70.9821,25.9704,46.15,100,100,4.61
513,Holoby,UA,2022-07-05 00:26:57,51.0865,25.0077,64.06,83,54,4.0
514,Puyang,CN,2022-07-05 00:26:58,29.4603,119.8861,84.58,84,97,2.44
515,Soe,ID,2022-07-05 00:26:58,-9.8607,124.284,64.63,88,100,5.14
516,Zambezi,ZM,2022-07-05 00:26:58,-13.5432,23.1047,54.03,68,15,2.35
517,Havelock,US,2022-07-05 00:23:27,34.8791,-76.9013,82.94,84,20,4.61
518,Fountain Hills,US,2022-07-05 00:26:59,33.6117,-111.7174,104.56,21,0,6.91
519,Bilma,NE,2022-07-05 00:26:59,18.6853,12.9164,90.59,19,0,7.92
520,Rincon,US,2022-07-05 00:26:59,32.296,-81.2354,84.83,84,75,4.61
521,Umm Kaddadah,SD,2022-07-05 00:27:00,13.6017,26.6876,80.67,55,53,15.73
522,Pedro Ii,BR,2022-07-05 00:27:00,-4.4247,-41.4586,71.91,64,86,4.72
523,Bingol,TR,2022-07-05 00:27:00,38.8847,40.4939,61.36,46,0,8.72
524,Arsk,RU,2022-07-05 00:27:01,56.0915,49.8778,47.57,80,68,7.63
525,Galesburg,US,2022-07-05 00:27:01,40.9478,-90.3712,88.02,72,40,8.05
526,Vao,NC,2022-07-05 00:27:02,-22.6667,167.4833,74.61,73,96,18.34
527,Cartagena,CO,2022-07-05 00:27:02,10.3997,-75.5144,83.82,89,75,4.61
528,Sarangani,PH,2022-07-05 00:27:02,5.4033,125.4636,82.58,74,100,8.93
529,Pontianak,ID,2022-07-05 00:27:03,-0.0333,109.3333,78.78,88,40,3.44
530,Namatanai,PG,2022-07-05 00:27:03,-3.6667,152.4333,84.38,70,100,9.33
531,Bullhead City,US,2022-07-05 00:24:19,35.1478,-114.5683,105.22,8,0,23.02
532,Manitouwadge,CA,2022-07-05 00:27:04,49.1215,-85.8403,64.74,78,100,4.97
533,Broken Hill,AU,2022-07-05 00:27:04,-31.95,141.4333,43.92,76,4,15.41
534,Svetlyy,RU,2022-07-05 00:27:05,54.675,20.1347,57.96,89,4,7.7
535,Linxia,CN,2022-07-05 00:27:05,35.6003,103.2064,59.52,71,0,2.64
536,San Luis,AR,2022-07-05 00:27:05,-33.295,-66.3356,48.0,35,0,12.71
537,Hervey Bay,AU,2022-07-05 00:22:48,-25.2986,152.8535,55.02,95,100,3.0
538,Luganville,VU,2022-07-05 00:27:06,-15.5333,167.1667,80.4,85,46,13.96
539,Verkhnyaya Inta,RU,2022-07-05 00:27:06,65.9811,60.3094,57.51,61,76,15.52
540,Mercedes,AR,2022-07-05 00:27:07,-34.6515,-59.4307,48.85,95,36,7.2
541,San Roque,ES,2022-07-05 00:27:07,36.2107,-5.3842,70.63,68,40,11.5
542,Lagoa,PT,2022-07-05 00:27:07,39.05,-27.9833,63.93,69,100,13.02
543,Key West,US,2022-07-05 00:26:33,24.5557,-81.7826,89.6,69,20,11.5
544,Riyadh,SA,2022-07-05 00:23:22,24.6877,46.7219,87.94,16,40,8.32
545,Baghmara,IN,2022-07-05 00:27:08,23.795,86.2085,81.48,80,28,4.88
546,Port-Gentil,GA,2022-07-05 00:27:08,-0.7193,8.7815,73.87,79,8,17.94
547,Curup,ID,2022-07-05 00:27:09,-3.4667,102.5333,68.61,97,75,1.83
548,Las Vegas,US,2022-07-05 00:25:23,36.175,-115.1372,102.09,8,0,16.11
549,Cozumel,MX,2022-07-05 00:25:20,20.5083,-86.9458,86.07,78,75,8.99
550,Rafaela,AR,2022-07-05 00:28:09,-31.2503,-61.4867,56.98,44,2,1.01
551,Puerto Suarez,BO,2022-07-05 00:28:10,-18.95,-57.8,76.3,45,49,3.98
552,Friedrichsdorf,DE,2022-07-05 00:28:10,50.2496,8.6428,65.71,63,25,4.88
553,Darhan,MN,2022-07-05 00:28:10,49.4867,105.9228,61.38,69,96,6.71
554,Bingerville,CI,2022-07-05 00:28:11,5.3584,-3.8869,79.74,78,75,9.22
555,Havre,FR,2022-07-05 00:28:11,49.5833,0.3333,58.77,88,75,10.36
556,Bogorodskoye,RU,2022-07-05 00:28:12,56.55,37.8833,60.71,84,43,5.66
557,Atar,MR,2022-07-05 00:28:12,20.5169,-13.0499,94.8,21,28,3.91
558,Istok,XK,2022-07-05 00:28:13,42.7808,20.4875,69.76,64,1,4.76
559,Fare,PF,2022-07-05 00:28:13,-16.7,-151.0167,79.07,74,22,11.23
560,Lorengau,PG,2022-07-05 00:28:13,-2.0226,147.2712,84.51,70,100,4.54
561,Longyearbyen,SJ,2022-07-05 00:28:14,78.2186,15.6401,44.44,81,75,11.5
562,San Patricio,US,2022-07-05 00:28:14,28.017,-97.5169,91.49,57,2,17.34
563,Soure,BR,2022-07-05 00:28:14,-0.7167,-48.5233,78.19,81,14,10.36
564,Hobyo,SO,2022-07-05 00:24:27,5.3505,48.5268,75.88,83,35,26.19
565,Charleville,AU,2022-07-05 00:25:12,-26.4,146.25,50.07,93,100,5.75
566,Kurilsk,RU,2022-07-05 00:28:15,45.2333,147.8833,57.49,84,86,1.79
567,Cairns,AU,2022-07-05 00:28:15,-16.9167,145.7667,66.15,94,100,3.44
